"","scenario","scena1","prc.Grass_carp","prc.Common_carp","prc.Pike_perch","prc.Roach","prc.Tench","EE.Roach_juv","EE.Tench_juv","EE.Macroinvertebrate","EE.Zooplancton","EE.Macrophyte","EE.Phytoplancton","Feed","EE.Detritus","RDT","FCI","Profitability","n"
"314","scenario1280","1280",35,20,5,30,10,0.0352569016812512,-1.06383881566232,2.98959907968721,2.21617480476859,0.821651235901388,0.0343941177387121,0.472018596895591,0.0249275773311651,1854.09908533891,0.0530137932174502,9085.31043153114,13
"315","scenario1281","1281",30,25,5,30,10,0.0352569016812512,-1.06383881566232,2.95536080029268,2.21015288229414,0.815647940905184,0.0329203355005956,0.498514011891829,0.0236391648108531,1794.78811407021,0.0530223579114784,8173.94874908907,13
"316","scenario1282","1282",25,30,5,30,10,0.0352569016812512,-1.06383881566232,2.92112252089814,2.20413095981969,0.809644645908981,0.0314465532624791,0.525009426888067,0.0223575408578445,1735.47714280151,0.0530308557559683,7262.587066647,13
"317","scenario1283","1283",20,35,5,30,10,0.0352569016812512,-1.06383881566232,2.88688424150361,2.19810903734524,0.803641350912777,0.0299727710243625,0.551504841884304,0.0210826519602916,1676.16617153281,0.0530392843620991,6351.22538420494,13
"318","scenario1284","1284",15,40,5,30,10,0.0352569016812512,-1.06383881566232,2.85264596210908,2.19208711487079,0.797638055916573,0.028498988786246,0.578000256880542,0.0198144451672924,1616.8552002641,0.0530476412878887,5439.86370176287,13
"319","scenario1285","1285",10,45,5,30,10,0.0352569016812512,-1.06383881566232,2.81840768271454,2.18606519239634,0.791634760920369,0.0270252065481295,0.60449567187678,0.0185528680815596,1557.5442289954,0.0530559239212648,4528.5020193208,13
"320","scenario1286","1286",5,50,5,30,10,0.0352569016812512,-1.06383881566232,2.78416940332001,2.18004326992189,0.785631465924165,0.0255514243100129,0.630991086873018,0.0172978688522042,1498.2332577267,0.0530641297044036,3617.14033687873,13
"321","scenario1287","1287",45,5,10,30,10,0.0414262607030657,-1.23130993517963,3.19894425441346,2.22978098941092,0.833257095673337,0.0372049092565875,0.372101692290742,0.0274406989085048,1976.99683211774,0.0532599359759646,11367.10295009,13
"322","scenario1288","1288",40,10,10,30,10,0.0414262607030657,-1.23130993517963,3.16470597501893,2.22375906693647,0.827253800677134,0.035731127018471,0.39859710728698,0.0261370475684312,1917.68586084904,0.0532690046196732,10455.741267648,13
"323","scenario1289","1289",35,15,10,30,10,0.0414262607030657,-1.23130993517963,3.13046769562439,2.21773714446202,0.82125050568093,0.0342573447803545,0.425092522283218,0.0248403105840347,1858.37488958034,0.0532780128510871,9544.37958520589,13
"324","scenario129","129",10,15,65,5,5,-0.687742384852857,-1.48642272874225,1.74433275052527,2.02247608912374,0.710568908663897,0.00783311110238659,0.330988705305498,0.00582971322680759,902.866893021673,0.339111394599932,8223.97085427688,13
"325","scenario1290","1290",30,20,10,30,10,0.0414262607030657,-1.23130993517963,3.09622941622986,2.21171522198757,0.815247210684726,0.0327835625422379,0.451587937279455,0.0235504330918737,1799.06391831164,0.0532869584378233,8633.01790276382,13
"326","scenario1291","1291",25,25,10,30,10,0.0414262607030657,-1.23130993517963,3.06199113683533,2.20569329951312,0.809243915688522,0.0313097803041214,0.478083352275693,0.02226736080741,1739.75294704293,0.0532958390671958,7721.65622032175,13
"327","scenario1292","1292",20,30,10,30,10,0.0414262607030657,-1.23130993517963,3.02775285744079,2.19967137703867,0.803240620692318,0.0298359980660049,0.504578767271931,0.0209910400173932,1680.44197577423,0.0533046523904501,6810.29453787968,13
"328","scenario1293","1293",15,35,10,30,10,0.0414262607030657,-1.23130993517963,2.99351457804626,2.19364945456422,0.797237325696115,0.0283622158278883,0.531074182268169,0.019721417572365,1621.13100450553,0.053313395966188,5898.93285543762,13
"329","scenario1294","1294",10,40,10,30,10,0.0414262607030657,-1.23130993517963,2.95927629865172,2.18762753208977,0.791234030699911,0.0268884335897718,0.557569597264407,0.0184584408792817,1561.82003323683,0.0533220672851625,4987.57117299555,13
"330","scenario1295","1295",5,45,10,30,10,0.0414262607030657,-1.23130993517963,2.92503801925719,2.18160560961532,0.785230735703707,0.0254146513516552,0.584065012260644,0.0172020578942516,1502.50906196813,0.0533306637341098,4076.20949055348,13
"331","scenario1296","1296",40,5,15,30,10,0.0475956197248802,-1.39878105469694,3.30557459095611,2.22532140662989,0.826853070456676,0.0355943540601133,0.351671032674606,0.0260510353191808,1921.96166509047,0.0535334194103212,10914.8104213227,13
"332","scenario1297","1297",35,10,15,30,10,0.0475956197248802,-1.39878105469694,3.27133631156158,2.21929948415544,0.820849775460472,0.0341205718219968,0.378166447670844,0.0247528132056818,1862.65069382177,0.053542809656936,10003.4487388806,13
"333","scenario1298","1298",30,15,15,30,10,0.0475956197248802,-1.39878105469694,3.23709803216704,2.21327756168099,0.814846480464268,0.0326467895838803,0.404661862667082,0.0234614674910548,1803.33972255306,0.053552139132254,9092.08705643856,13
"334","scenario1299","1299",25,20,15,30,10,0.0475956197248802,-1.39878105469694,3.20285975277251,2.20725563920654,0.808843185468064,0.0311730073457637,0.43115727766332,0.0221769436854367,1744.02875128436,0.0535614055876893,8180.7253739965,13
"335","scenario13","13",20,65,5,5,5,-0.101696420151262,-0.229282695008767,0.122385918068158,2.01577185775152,0.727384261301803,0.0124219510789116,0.841110770661501,0.00950639531172593,970.179184661948,0.330753222177032,4537.86437506405,13
"336","scenario130","130",5,20,65,5,5,-0.687742384852857,-1.48642272874225,1.71009447113073,2.01645416664929,0.704565613667694,0.00635932886427005,0.357484120301735,0.00462919509622495,843.555921752971,0.337889191031935,7312.60917183481,13
"337","scenario1300","1300",20,25,15,30,10,0.0475956197248802,-1.39878105469694,3.16862147337797,2.20123371673209,0.80283989047186,0.0296992251076472,0.457652692659558,0.020899187873165,1684.71778001566,0.0535706066691475,7269.36369155443,13
"338","scenario1301","1301",15,30,15,30,10,0.0475956197248802,-1.39878105469694,3.13438319398344,2.19521179425764,0.796836595475657,0.0282254428695307,0.484148107655796,0.0196281467052336,1625.40680874696,0.0535797399828318,6358.00200911236,13
"339","scenario1302","1302",10,35,15,30,10,0.0475956197248802,-1.39878105469694,3.1001449145889,2.18918987178319,0.790833300479453,0.0267516606314141,0.510643522652033,0.0183637673918685,1566.09583747826,0.053588803053782,5446.6403266703,13
"340","scenario1303","1303",5,40,15,30,10,0.0475956197248802,-1.39878105469694,3.06590663519437,2.18316794930874,0.784830005483249,0.0252778783932976,0.537138937648271,0.017105997695219,1506.78486620955,0.0535977933439028,4535.27864422823,13
"341","scenario1304","1304",35,5,20,30,10,0.0537649787466947,-1.56625217421426,3.41220492749876,2.22086182384887,0.820449045240014,0.0339837988636391,0.331240373058471,0.024665084280618,1866.92649806319,0.0538081850560949,10462.5178925554,13
"342","scenario1305","1305",30,10,20,30,10,0.0537649787466947,-1.56625217421426,3.37796664810422,2.21483990137442,0.81444575024381,0.0325100166255226,0.357735788054709,0.0233722670824666,1807.61552679449,0.0538179014217747,9551.15621011331,13
"343","scenario1306","1306",25,15,20,30,10,0.0537649787466947,-1.56625217421426,3.34372836870969,2.20881797889997,0.808442455247606,0.0310362343874061,0.384231203050947,0.0220862885558494,1748.30455552579,0.0538275567178992,8639.79452767124,13
"344","scenario1307","1307",20,20,20,30,10,0.0537649787466947,-1.56625217421426,3.30949008931515,2.20279605642552,0.802439160251402,0.0295624521492895,0.410726618047185,0.0208070945816755,1688.99358425709,0.0538371485985993,7728.43284522918,13
"345","scenario1308","1308",15,25,20,30,10,0.0537649787466947,-1.56625217421426,3.27525180992062,2.19677413395107,0.796435865255198,0.028088669911173,0.437222033043423,0.0195346316103938,1629.68261298839,0.053846674747476,6817.07116278711,13
"346","scenario1309","1309",10,30,20,30,10,0.0537649787466947,-1.56625217421426,3.24101353052609,2.19075221147662,0.790432570258995,0.0266148876730565,0.46371744803966,0.0182688466545201,1570.37164171968,0.0538561326738042,5905.70948034504,13
"347","scenario131","131",15,5,70,5,5,-0.73657954857799,-1.59118439822004,1.91943964585698,2.03006035129161,0.716171473439643,0.00917012038214546,0.257567215696887,0.00692862594761531,966.453668531802,0.341545535244866,9594.40169039369,13
"348","scenario1310","1310",5,35,20,30,10,0.0537649787466947,-1.56625217421426,3.20677525113155,2.18473028900217,0.784429275262791,0.0251411054349399,0.490212863035898,0.0170096872812822,1511.06067045098,0.0538655199494507,4994.34779790298,13
"349","scenario1311","1311",30,5,25,30,10,0.0599343377685092,-1.73372329373157,3.51883526404141,2.21640224106785,0.814045020023352,0.0323732436671649,0.310809713442336,0.0232828309352852,1811.89133103592,0.0540842467284506,10010.2253637881,13
"350","scenario1312","1312",25,10,25,30,10,0.0599343377685092,-1.73372329373157,3.48459698464687,2.2103803185934,0.808041725027148,0.0308994614290484,0.337305128438574,0.0219953944776378,1752.58035976722,0.0540942938694931,9098.86368134599,13
"351","scenario1313","1313",20,15,25,30,10,0.0599343377685092,-1.73372329373157,3.45035870525234,2.20435839611895,0.802038430030944,0.0294256791909319,0.363800543434811,0.0207147591920198,1693.26938849851,0.0541042796265433,8187.50199890392,13
"352","scenario1314","1314",15,20,25,30,10,0.0599343377685092,-1.73372329373157,3.4161204258578,2.1983364736445,0.79603513503474,0.0279518969528153,0.390295958431049,0.0194408713273308,1633.95841722981,0.0541142016800946,7276.14031646186,13
"353","scenario1315","1315",10,25,25,30,10,0.0599343377685092,-1.73372329373157,3.38188214646327,2.19231455117005,0.790031840038537,0.0264781147146988,0.416791373427287,0.0181736776973906,1574.64744596111,0.0541240575977243,6364.77863401979,13
"354","scenario1316","1316",5,30,25,30,10,0.0599343377685092,-1.73372329373157,3.34764386706873,2.1862926286956,0.784028545042333,0.0250043324765823,0.443286788423525,0.0169131256735371,1515.33647469241,0.0541338449291806,5453.41695157772,13
"355","scenario1317","1317",25,5,30,30,10,0.0661036967903237,-1.90119441324888,3.62546560058405,2.21194265828682,0.80764099480669,0.0307626884706907,0.2903790538262,0.0219042605048249,1756.85616400864,0.05436161852869,9557.93283502074,13
"356","scenario1318","1318",20,10,30,30,10,0.0661036967903237,-1.90119441324888,3.59122732118952,2.20592073581237,0.801637699810486,0.0292889062325742,0.316874468822438,0.0206221807482869,1697.54519273994,0.0543720011996413,8646.57115257867,13
"357","scenario1319","1319",15,15,30,30,10,0.0661036967903237,-1.90119441324888,3.55698904179498,2.19989881333792,0.795634404814282,0.0278151239944577,0.343369883818676,0.0193468648904863,1638.23422147124,0.054382322191061,7735.2094701366,13
"358","scenario132","132",10,10,70,5,5,-0.73657954857799,-1.59118439822004,1.88520136646245,2.02403842881716,0.710168178443439,0.00769633814402892,0.284062630693124,0.00572065890590473,907.1426972631,0.340348756103293,8683.04000795162,13
"359","scenario1320","1320",10,20,30,30,10,0.0661036967903237,-1.90119441324888,3.52275076240045,2.19387689086347,0.789631109818078,0.0263413417563411,0.369865298814914,0.018078259545555,1578.92325020254,0.0543925792095333,6823.84778769454,13
"360","scenario1321","1321",5,25,30,30,10,0.0661036967903237,-1.90119441324888,3.48851248300592,2.18785496838902,0.783627814821875,0.0248675595182246,0.396360713811152,0.0168163118879667,1519.61227893384,0.05440276978236,5912.48610525247,13
"361","scenario1322","1322",20,5,35,30,10,0.0722730558121382,-2.06866553276619,3.7320959371267,2.2074830755058,0.801236969590028,0.0291521332742165,0.269948394210065,0.0205293582895266,1701.82099698137,0.0546403147161647,9105.64030625342,13
"362","scenario1323","1323",15,10,35,30,10,0.0722730558121382,-2.06866553276619,3.69785765773217,2.20146115303135,0.795233674593824,0.0276783510361,0.296443809206303,0.0192526113292257,1642.51002571267,0.05465103779647,8194.27862381135,13
"363","scenario1324","1324",10,15,35,30,10,0.0722730558121382,-2.06866553276619,3.66361937833763,2.1954392305569,0.78923037959762,0.0262045687979835,0.322939224202541,0.0179825912189763,1583.19905444397,0.0546616989661168,7282.91694136928,13
"364","scenario1325","1325",5,20,35,30,10,0.0722730558121382,-2.06866553276619,3.6293810989431,2.18941730808245,0.783227084601417,0.0247307865598669,0.349434639198778,0.0167192449354077,1523.88808317526,0.054672295903791,6371.55525892722,13
"365","scenario1326","1326",15,5,40,30,10,0.0784424148339527,-2.23613665228351,3.83872627366935,2.20302349272478,0.794832944373366,0.0275415780777423,0.249517734593929,0.0191581096678042,1646.78582995409,0.0549203498905884,8653.3477774861,13
"366","scenario1327","1327",10,10,40,30,10,0.0784424148339527,-2.23613665228351,3.80448799427481,2.19700157025033,0.788829649377162,0.0260677958396258,0.276013149590167,0.0178866717324715,1587.47485868539,0.0549314183603277,7741.98609504403,13
"367","scenario1328","1328",5,15,40,30,10,0.0784424148339527,-2.23613665228351,3.77024971488028,2.19097964777588,0.782826354380958,0.0245940136015093,0.302508564586405,0.0166219238215166,1528.16388741669,0.0549424247927809,6830.62441260196,13
"368","scenario1329","1329",10,5,45,30,10,0.0846117738557672,-2.40360777180082,3.94535661021199,2.19856390994375,0.788428919156704,0.0259310228812681,0.229087074977794,0.017790500095678,1591.75066292682,0.0552017388733573,8201.05524871878,13
"369","scenario133","133",5,15,70,5,5,-0.73657954857799,-1.59118439822004,1.85096308706792,2.01801650634271,0.704164883447235,0.00622255590591239,0.310558045689362,0.00451888823733561,847.831725994398,0.338839836447234,7771.67832550956,13
"370","scenario1330","1330",5,10,45,30,10,0.0846117738557672,-2.40360777180082,3.91111833081746,2.1925419874693,0.7824256241605,0.0244572406431516,0.255582489974032,0.016524347546736,1532.43969165812,0.0552131578664191,7289.69356627671,13
"371","scenario1331","1331",5,5,50,30,10,0.0907811328775817,-2.57107889131813,4.05198694675464,2.19410432716273,0.782024893940042,0.0243204676847939,0.208656415361659,0.01642651510626,1536.71549589955,0.0554844966760818,7748.76271995146,13
"372","scenario1332","1332",45,5,5,35,10,0.0319849678740654,-1.18840161013684,3.59903109942744,2.26406272455112,0.848570740487186,0.0407803154411989,0.370981548040308,0.02995676739875,2118.32891896849,0.0534003391942028,11281.2975594854,13
"373","scenario1333","1333",40,10,5,35,10,0.0319849678740654,-1.18840161013684,3.56479282003291,2.25804080207667,0.842567445490982,0.0393065332030824,0.397476963036546,0.028639575559199,2059.01794769979,0.0534064807017455,10369.9358770433,13
"374","scenario1334","1334",35,15,5,35,10,0.0319849678740654,-1.18840161013684,3.53055454063837,2.25201887960222,0.836564150494778,0.0378327509649658,0.423972378032784,0.027329406317663,1999.70697643109,0.0534125082266408,9458.57419460125,13
"375","scenario1335","1335",30,20,5,35,10,0.0319849678740654,-1.18840161013684,3.49631626124384,2.24599695712777,0.830560855498574,0.0363589687268493,0.450467793029022,0.0260262036620661,1940.39600516239,0.0534184184609962,8547.21251215918,13
"376","scenario1336","1336",25,25,5,35,10,0.0319849678740654,-1.18840161013684,3.4620779818493,2.23997503465332,0.824557560502371,0.0348851864887327,0.47696320802526,0.0247299121744211,1881.08503389368,0.0534242080120778,7635.85082971712,13
"377","scenario1337","1337",20,30,5,35,10,0.0319849678740654,-1.18840161013684,3.42783970245477,2.23395311217886,0.818554265506167,0.0334114042506162,0.503458623021498,0.0234404770229736,1821.77406262498,0.0534298733162,6724.48914727505,13
"378","scenario1338","1338",15,35,5,35,10,0.0319849678740654,-1.18840161013684,3.39360142306024,2.22793118970441,0.812550970509963,0.0319376220124997,0.529954038017735,0.0221578439544708,1762.46309135628,0.0534354108048782,5813.12746483298,13
"379","scenario1339","1339",10,40,5,35,10,0.0319849678740654,-1.18840161013684,3.3593631436657,2.22190926722996,0.806547675513759,0.0304638397743831,0.556449453013973,0.0208819592865521,1703.15212008758,0.0534408167316313,4901.76578239091,13
"380","scenario134","134",10,5,75,5,5,-0.785416712303123,-1.69594606769783,2.02606998239963,2.02560076851059,0.709767448222981,0.00755956518567126,0.237136556080751,0.00561132513617689,911.418501504527,0.341950939130528,9142.10916162637,13
"381","scenario1340","1340",5,45,5,35,10,0.0319849678740654,-1.18840161013684,3.32512486427117,2.21588734475551,0.800544380517555,0.0289900575362666,0.582944868010211,0.0196127699002599,1643.84114881888,0.0534460873163807,3990.40409994885,13
"382","scenario1341","1341",40,5,10,35,10,0.0370200900173199,-1.35587272965415,3.70566143597009,2.25960314177009,0.842166715270524,0.0391697602447247,0.350550888424173,0.0285564460871281,2063.29375194122,0.0536683695444934,10829.0050307181,13
"383","scenario1342","1342",35,10,10,35,10,0.0370200900173199,-1.35587272965415,3.67142315657555,2.25358121929564,0.83616342027432,0.0376959780066082,0.377046303420411,0.0272447584255613,2003.98278067252,0.0536747756404613,9917.643348276,13
"384","scenario1343","1343",30,15,10,35,10,0.0370200900173199,-1.35587272965415,3.63718487718102,2.24755929682119,0.830160125278116,0.0362221957684916,0.403541718416649,0.0259400546637313,1944.67180940381,0.0536810664492461,9006.28166583393,13
"385","scenario1344","1344",25,20,10,35,10,0.0370200900173199,-1.35587272965415,3.60294659778649,2.24153737434674,0.824156830281912,0.0347484135303751,0.430037133412887,0.024642279172519,1885.36083813511,0.053687238625972,8094.91998339186,13
"386","scenario1345","1345",20,25,10,35,10,0.0370200900173199,-1.35587272965415,3.56870831839195,2.23551545187229,0.818153535285709,0.0332746312922585,0.456532548409125,0.0233513769120469,1826.04986686641,0.0536932887031702,7183.5583009498,13
"387","scenario1346","1346",15,30,10,35,10,0.0370200900173199,-1.35587272965415,3.53447003899742,2.22949352939784,0.812150240289505,0.031800849054142,0.483027963405362,0.0220672934238983,1766.73889559771,0.0536992130901618,6272.19661850773,13
"388","scenario1347","1347",10,35,10,35,10,0.0370200900173199,-1.35587272965415,3.50023175960288,2.22347160692339,0.806146945293301,0.0303270668160255,0.5095233784016,0.0207899748234589,1707.42792432901,0.053705008150263,5360.83493606566,13
"389","scenario1348","1348",5,40,10,35,10,0.0370200900173199,-1.35587272965415,3.46599348020835,2.21744968444894,0.800143650297097,0.0288532845779089,0.536018793397838,0.019519367792379,1648.1169530603,0.0537106700765338,4449.47325362359,13
"390","scenario1349","1349",35,5,15,35,10,0.0420552121605744,-1.52334384917146,3.81229177251274,2.25514355898907,0.835762690053862,0.0375592050482505,0.330120228808038,0.0271598853563537,2008.25858491394,0.0539376175823603,10376.7125019507,13
"391","scenario135","135",5,10,75,5,5,-0.785416712303123,-1.69594606769783,1.9918317030051,2.01957884603614,0.703764153226777,0.00608578294755473,0.263631971076989,0.00440829944591276,852.107530235825,0.340034744434494,8230.7474791843,13
"392","scenario1350","1350",30,10,15,35,10,0.0420552121605744,-1.52334384917146,3.7780534931182,2.24912163651462,0.829759395057658,0.036085422810134,0.356615643804276,0.0258536771060068,1948.94761364524,0.0539442919049419,9465.35081950868,13
"393","scenario1351","1351",25,15,15,35,10,0.0420552121605744,-1.52334384917146,3.74381521372367,2.24309971404017,0.823756100061454,0.0346116405720174,0.383111058800513,0.0245544142921818,1889.63664237654,0.0539508496940741,8553.98913706661,13
"394","scenario1352","1352",20,20,15,35,10,0.0420552121605744,-1.52334384917146,3.70957693432913,2.23707779156572,0.81775280506525,0.0331378583339009,0.409606473796751,0.023262041665826,1830.32567110784,0.053957287497518,7642.62745462454,13
"395","scenario1353","1353",15,25,15,35,10,0.0420552121605744,-1.52334384917146,3.6753386549346,2.23105586909127,0.811749510069047,0.0316640760957843,0.436101888792989,0.0219765045623253,1771.01469983913,0.0539636017981042,6731.26577218248,13
"396","scenario1354","1354",10,30,15,35,10,0.0420552121605744,-1.52334384917146,3.64110037554007,2.22503394661682,0.805746215072843,0.0301902938576678,0.462597303789227,0.0206977488937966,1711.70372857043,0.0539697890047772,5819.90408974041,13
"397","scenario1355","1355",5,35,15,35,10,0.0420552121605744,-1.52334384917146,3.60686209614553,2.21901202414237,0.799742920076639,0.0287165116195513,0.489092718785465,0.0194257211415019,1652.39275730173,0.0539758453471106,4908.54240729834,13
"398","scenario1356","1356",30,5,20,35,10,0.047090334303829,-1.69081496868878,3.91892210905538,2.25068397620805,0.8293586648372,0.0359486498517763,0.309689569191902,0.025767070078108,1953.22341788667,0.0542080962702776,9924.41997318342,13
"399","scenario1357","1357",25,10,20,35,10,0.047090334303829,-1.69081496868878,3.88468382966085,2.2446620537336,0.823355369840996,0.0344748676136598,0.33618498418814,0.0244663166118589,1893.91244661797,0.0542150426246653,9013.05829074136,13
"400","scenario1358","1358",20,15,20,35,10,0.047090334303829,-1.69081496868878,3.85044555026632,2.23864013125915,0.817352074844792,0.0330010853755432,0.362680399184378,0.0231724703522977,1834.60147534926,0.0542218711232504,8101.69660829929,13
"401","scenario1359","1359",15,20,20,35,10,0.047090334303829,-1.69081496868878,3.81620727087178,2.23261820878469,0.811348779848589,0.0315273031374267,0.389175814180616,0.0218854764275731,1775.29050408056,0.0542285783467499,7190.33492585722,13
"402","scenario136","136",5,5,80,5,5,-0.834253876028256,-1.80070773717562,2.13270031894228,2.02114118572957,0.703363423006319,0.00594900998919706,0.216705896464616,0.00429742763968923,856.383334477253,0.341773881950262,8689.81663285905,13
"403","scenario1360","1360",10,25,20,35,10,0.047090334303829,-1.69081496868878,3.78196899147725,2.22659628631024,0.805345484852385,0.0300535208993101,0.415671229176854,0.0206052805455122,1715.97953281186,0.0542351607257315,6278.97324341516,13
