scenario;scena1;prc.Striped_catfish;prc.Silver_Carp;prc.Clarias_macrocephalus;prc.Common_carp;EE.Macroinvertebrate;EE.Zooplancton;EE.Phytoplancton;EE.Feed;EE.Detritus;RDT;FCI;Profitability;n
scenario17506;17506;24;6;8;62;0.562197624;0.689208656;0.554007597;1.945017609;0.390016967;2910.448783;0.154212809;3379.92772;9
scenario17507;17507;22;8;8;62;0.561698788;0.689718111;0.555617649;2.02679963;0.391935046;2820.615399;0.154644243;3327.323099;9
scenario17508;17508;20;10;8;62;0.561199951;0.690227566;0.557227701;2.124938055;0.393870352;2730.782016;0.155078047;3274.718478;9
scenario17509;17509;18;12;8;62;0.560701115;0.690737022;0.558837753;2.244885019;0.395823116;2640.948632;0.155514238;3222.113857;9
scenario1751;1751;48;14;34;4;0.609807622;0.6959379;0.5648635;1.074434808;0.373459587;4049.860685;0.150853689;4103.300119;9
scenario17510;17510;16;14;8;62;0.560202278;0.691246477;0.560447805;2.394818723;0.397793577;2551.115248;0.155952836;3169.509236;9
scenario17511;17511;14;16;8;62;0.559703441;0.691755932;0.562057857;2.58759063;0.399781975;2461.281865;0.15639386;3116.904615;9
scenario17512;17512;12;18;8;62;0.559204605;0.692265387;0.563667909;2.844619838;0.401788558;2371.448481;0.156837329;3064.299994;9
scenario17513;17513;10;20;8;62;0.558705768;0.692774843;0.565277961;3.204460729;0.403813574;2281.615097;0.157283263;3011.695373;9
scenario17514;17514;8;22;8;62;0.558206932;0.693284298;0.566888013;3.744222066;0.40585728;2191.781714;0.157731681;2959.090752;9
scenario17515;17515;6;24;8;62;0.557708095;0.693793753;0.568498065;4.643824294;0.407919936;2101.94833;0.158182603;2906.486131;9
scenario17516;17516;4;26;8;62;0.557209258;0.694303208;0.570108117;6.44302875;0.410001806;2012.114946;0.15863605;2853.881511;9
scenario17517;17517;2;28;8;62;0.556710422;0.694812663;0.57171817;11.84064212;0.41210316;1922.281563;0.159092042;2801.27689;9
scenario17518;17518;26;2;10;62;0.577636369;0.692491231;0.551091415;1.875817438;0.388502066;3036.839228;0.153412269;3487.367934;9
scenario17519;17519;24;4;10;62;0.577137532;0.693000686;0.552701467;1.945017609;0.390406238;2947.005845;0.153840305;3434.763313;9
scenario1752;1752;46;16;34;4;0.609308786;0.696447355;0.566473552;1.075696522;0.375266234;3960.027302;0.151272836;4050.695498;9
scenario17520;17520;22;6;10;62;0.576638695;0.693510141;0.554311519;2.02679963;0.392327447;2857.172461;0.154270686;3382.158692;9
scenario17521;17521;20;8;10;62;0.576139859;0.694019596;0.555921571;2.124938055;0.394265922;2767.339077;0.154703431;3329.554071;9
scenario17522;17522;18;10;10;62;0.575641022;0.694529051;0.557531623;2.244885019;0.396221898;2677.505694;0.155138558;3276.94945;9
scenario17523;17523;16;12;10;62;0.575142186;0.695038507;0.559141675;2.394818723;0.398195611;2587.67231;0.155576087;3224.344829;9
scenario17524;17524;14;14;10;62;0.574643349;0.695547962;0.560751727;2.58759063;0.400187305;2497.838927;0.156016036;3171.740208;9
scenario17525;17525;12;16;10;62;0.574144512;0.696057417;0.56236178;2.844619838;0.402197227;2408.005543;0.156458424;3119.135587;9
scenario17526;17526;10;18;10;62;0.573645676;0.696566872;0.563971832;3.204460729;0.404225627;2318.172159;0.156903272;3066.530966;9
scenario17527;17527;8;20;10;62;0.573146839;0.697076327;0.565581884;3.744222066;0.406272763;2228.338776;0.157350598;3013.926345;9
scenario17528;17528;6;22;10;62;0.572648003;0.697585783;0.567191936;4.643824294;0.408338894;2138.505392;0.157800423;2961.321724;9
scenario17529;17529;4;24;10;62;0.572149166;0.698095238;0.568801988;6.44302875;0.410424286;2048.672008;0.158252766;2908.717103;9
scenario1753;1753;44;18;34;4;0.608809949;0.69695681;0.568083604;1.077072938;0.377088775;3870.193918;0.151694276;3998.090877;9
scenario17530;17530;2;26;10;62;0.571650329;0.698604693;0.57041204;11.84064212;0.412529209;1958.838625;0.158707648;2856.112482;9
scenario17531;17531;24;2;12;62;0.59207744;0.696792715;0.551395337;1.945017609;0.390796072;2983.562907;0.153468556;3489.598905;9
scenario17532;17532;22;4;12;62;0.591578603;0.697302171;0.55300539;2.02679963;0.392720416;2893.729523;0.153897888;3436.994284;9
scenario17533;17533;20;6;12;62;0.591079766;0.697811626;0.554615442;2.124938055;0.394662068;2803.896139;0.154329578;3384.389664;9
scenario17534;17534;18;8;12;62;0.59058093;0.698321081;0.556225494;2.244885019;0.396621262;2714.062756;0.154763644;3331.785043;9
scenario17535;17535;16;10;12;62;0.590082093;0.698830536;0.557835546;2.394818723;0.398598235;2624.229372;0.155200107;3279.180422;9
scenario17536;17536;14;12;12;62;0.589583257;0.699339992;0.559445598;2.58759063;0.400593233;2534.395988;0.155638984;3226.575801;9
scenario17537;17537;12;14;12;62;0.58908442;0.699849447;0.56105565;2.844619838;0.402606502;2444.562605;0.156080295;3173.97118;9
scenario17538;17538;10;16;12;62;0.588585583;0.700358902;0.562665702;3.204460729;0.404638294;2354.729221;0.15652406;3121.366559;9
scenario17539;17539;8;18;12;62;0.588086747;0.700868357;0.564275754;3.744222066;0.406688866;2264.895837;0.156970297;3068.761938;9
scenario1754;1754;42;20;34;4;0.608311113;0.697466265;0.569693656;1.07858044;0.378927421;3780.360534;0.152118027;3945.486256;9
scenario17540;17540;6;20;12;62;0.58758791;0.701377812;0.565885806;4.643824294;0.40875848;2175.062454;0.157419028;3016.157317;9
scenario17541;17541;4;22;12;62;0.587089074;0.701887268;0.567495858;6.44302875;0.410847402;2085.22907;0.157870271;2963.552696;9
scenario17542;17542;2;24;12;62;0.586590237;0.702396723;0.56910591;11.84064212;0.412955904;1995.395687;0.158324047;2910.948075;9
scenario17543;17543;22;2;14;62;0.60651851;0.7010942;0.55169926;2.02679963;0.393113955;2930.286585;0.153525846;3491.829877;9
scenario17544;17544;20;4;14;62;0.606019674;0.701603656;0.553309312;2.124938055;0.39505879;2840.453201;0.153956484;3439.225256;9
scenario17545;17545;18;6;14;62;0.605520837;0.702113111;0.554919364;2.244885019;0.397021209;2750.619818;0.154389494;3386.620635;9
scenario17546;17546;16;8;14;62;0.605022001;0.702622566;0.556529416;2.394818723;0.399001451;2660.786434;0.154824893;3334.016015;9
scenario17547;17547;14;10;14;62;0.604523164;0.703132021;0.558139468;2.58759063;0.400999759;2570.95305;0.155262702;3281.411394;9
scenario17548;17548;12;12;14;62;0.604024327;0.703641476;0.55974952;2.844619838;0.403016383;2481.119667;0.155702939;3228.806773;9
scenario17549;17549;10;14;14;62;0.603525491;0.704150932;0.561359572;3.204460729;0.405051575;2391.286283;0.156145624;3176.202152;9
scenario1755;1755;40;22;34;4;0.607812276;0.697975721;0.571303708;1.080238693;0.380782387;3690.527151;0.152544106;3892.881635;9
scenario17550;17550;8;16;14;62;0.603026654;0.704660387;0.562969624;3.744222066;0.407105592;2301.452899;0.156590777;3123.597531;9
scenario17551;17551;6;18;14;62;0.602527818;0.705169842;0.564579676;4.643824294;0.409178697;2211.619516;0.157038416;3070.99291;9
scenario17552;17552;4;20;14;62;0.602028981;0.705679297;0.566189728;6.44302875;0.411271158;2121.786132;0.157488563;3018.388289;9
scenario17553;17553;2;22;14;62;0.601530144;0.706188752;0.56779978;11.84064212;0.413383246;2031.952748;0.157941237;2965.783668;9
scenario17554;17554;20;2;16;62;0.620959581;0.705395685;0.552003182;2.124938055;0.39545609;2877.010263;0.15358415;3494.060849;9
scenario17555;17555;18;4;16;62;0.620460745;0.70590514;0.553613234;2.244885019;0.397421742;2787.176879;0.154016105;3441.456228;9
scenario17556;17556;16;6;16;62;0.619961908;0.706414596;0.555223286;2.394818723;0.399405259;2697.343496;0.154450445;3388.851607;9
scenario17557;17557;14;8;16;62;0.619463072;0.706924051;0.556833338;2.58759063;0.401406886;2607.510112;0.154887189;3336.246986;9
scenario17558;17558;12;10;16;62;0.618964235;0.707433506;0.55844339;2.844619838;0.403426872;2517.676728;0.155326356;3283.642365;9
scenario17559;17559;10;12;16;62;0.618465398;0.707942961;0.560053442;3.204460729;0.405465471;2427.843345;0.155767965;3231.037745;9
scenario1756;1756;38;24;34;4;0.607313439;0.698485176;0.57291376;1.082071499;0.38265389;3600.693767;0.152972532;3840.277014;9
scenario17560;17560;8;14;16;62;0.617966562;0.708452417;0.561663494;3.744222066;0.407522941;2338.009961;0.156212035;3178.433124;9
scenario17561;17561;6;16;16;62;0.617467725;0.708961872;0.563273546;4.643824294;0.409599546;2248.176578;0.156658587;3125.828503;9
scenario17562;17562;4;18;16;62;0.616968889;0.709471327;0.564883599;6.44302875;0.411695554;2158.343194;0.157107641;3073.223882;9
scenario17563;17563;2;20;16;62;0.616470052;0.709980782;0.566493651;11.84064212;0.413811237;2068.50981;0.157559216;3020.619261;9
scenario17564;17564;18;2;18;62;0.635400652;0.70969717;0.552307104;2.244885019;0.397822861;2823.733941;0.153643477;3496.291821;9
scenario17565;17565;16;4;18;62;0.634901816;0.710206625;0.553917156;2.394818723;0.399809661;2733.900558;0.154076761;3443.6872;9
scenario17566;17566;14;6;18;62;0.634402979;0.710716081;0.555527209;2.58759063;0.401814614;2644.067174;0.154512443;3391.082579;9
scenario17567;17567;12;8;18;62;0.633904143;0.711225536;0.557137261;2.844619838;0.403837971;2554.23379;0.154950543;3338.477958;9
scenario17568;17568;10;10;18;62;0.633405306;0.711734991;0.558747313;3.204460729;0.405879985;2464.400407;0.155391079;3285.873337;9
scenario17569;17569;8;12;18;62;0.632906469;0.712244446;0.560357365;3.744222066;0.407940916;2374.567023;0.155834071;3233.268716;9
scenario1757;1757;36;26;34;4;0.606814603;0.698994631;0.574523812;1.08410795;0.384542154;3510.860383;0.153403324;3787.672393;9
scenario17570;17570;6;14;18;62;0.632407633;0.712753901;0.561967417;4.643824294;0.410021029;2284.733639;0.156279539;3180.664095;9
scenario17571;17571;4;16;18;62;0.631908796;0.713263357;0.563577469;6.44302875;0.412120591;2194.900256;0.156727503;3128.059475;9
scenario17572;17572;2;18;18;62;0.63140996;0.713772812;0.565187521;11.84064212;0.414239878;2105.066872;0.157177982;3075.454854;9
scenario17573;17573;16;2;20;62;0.649841723;0.713998655;0.552611027;2.394818723;0.400214658;2770.45762;0.15370384;3498.522793;9
scenario17574;17574;14;4;20;62;0.649342887;0.71450811;0.554221079;2.58759063;0.402222945;2680.624236;0.154138463;3445.918172;9
scenario17575;17575;12;6;20;62;0.64884405;0.715017565;0.555831131;2.844619838;0.40424968;2590.790852;0.154575499;3393.313551;9
scenario17576;17576;10;8;20;62;0.648345214;0.715527021;0.557441183;3.204460729;0.406295117;2500.957469;0.155014966;3340.70893;9
scenario17577;17577;8;10;20;62;0.647846377;0.716036476;0.559051235;3.744222066;0.408359517;2411.124085;0.155456883;3288.104309;9
scenario17578;17578;6;12;20;62;0.64734754;0.716545931;0.560661287;4.643824294;0.410443146;2321.290701;0.15590127;3235.499688;9
scenario17579;17579;4;14;20;62;0.646848704;0.717055386;0.562271339;6.44302875;0.412546272;2231.457318;0.156348147;3182.895067;9
scenario1758;1758;34;28;34;4;0.606315766;0.699504086;0.576133864;1.086383984;0.386447403;3421.027;0.153836501;3735.067772;9
scenario17580;17580;2;16;20;62;0.646349867;0.717564842;0.563881391;11.84064212;0.414669171;2141.623934;0.156797535;3130.290446;9
scenario17581;17581;14;2;22;62;0.664282794;0.71830014;0.552914949;2.58759063;0.40263188;2717.181298;0.153765247;3500.753765;9
scenario17582;17582;12;4;22;62;0.663783958;0.718809595;0.554525001;2.844619838;0.404662001;2627.347914;0.154201223;3448.149144;9
scenario17583;17583;10;6;22;62;0.663285121;0.71931905;0.556135053;3.204460729;0.406710869;2537.51453;0.154639623;3395.544523;9
scenario17584;17584;8;8;22;62;0.662786285;0.719828506;0.557745105;3.744222066;0.408778747;2447.681147;0.155080469;3342.939902;9
scenario17585;17585;6;10;22;62;0.662287448;0.720337961;0.559355157;4.643824294;0.410865899;2357.847763;0.155523779;3290.335281;9
scenario17586;17586;4;12;22;62;0.661788611;0.720847416;0.560965209;6.44302875;0.412972597;2268.01438;0.155969573;3237.73066;9
scenario17587;17587;2;14;22;62;0.661289775;0.721356871;0.562575261;11.84064212;0.415099116;2178.180996;0.156417872;3185.126039;9
scenario17588;17588;12;2;24;62;0.678723865;0.722601625;0.553218871;2.844619838;0.405074935;2663.904976;0.153827712;3502.984737;9
scenario17589;17589;10;4;24;62;0.678225029;0.72311108;0.554828923;3.204460729;0.407127243;2574.071592;0.15426505;3450.380116;9
scenario1759;1759;32;30;34;4;0.60581693;0.700013542;0.577743917;1.088944521;0.388369868;3331.193616;0.154272081;3682.463151;9
scenario17590;17590;8;6;24;62;0.677726192;0.723620535;0.556438975;3.744222066;0.409198606;2484.238209;0.154704827;3397.775495;9
scenario17591;17591;6;8;24;62;0.677227356;0.72412999;0.558049028;4.643824294;0.41128929;2394.404825;0.155147063;3345.170874;9
scenario17592;17592;4;10;24;62;0.676728519;0.724639446;0.55965908;6.44302875;0.413399568;2304.571441;0.155591778;3292.566253;9
scenario17593;17593;2;12;24;62;0.676229682;0.725148901;0.561269132;11.84064212;0.415529717;2214.738058;0.156038992;3239.961632;9
scenario17594;17594;10;2;26;62;0.693164936;0.72690311;0.553522794;3.204460729;0.407544239;2610.628654;0.153891245;3505.215709;9
scenario17595;17595;8;4;26;62;0.6926661;0.727412565;0.555132846;3.744222066;0.409619095;2520.795271;0.154329957;3452.611088;9
scenario17596;17596;6;6;26;62;0.692167263;0.72792202;0.556742898;4.643824294;0.41171332;2430.961887;0.154771123;3400.006467;9
scenario17597;17597;4;8;26;62;0.691668427;0.728431475;0.55835295;6.44302875;0.413827187;2341.128503;0.155214762;3347.401846;9
scenario17598;17598;2;10;26;62;0.69116959;0.728940931;0.559963002;11.84064212;0.415960973;2251.29512;0.155660894;3294.797225;9
scenario17599;17599;8;2;28;62;0.707606007;0.731204595;0.553826716;3.744222066;0.410040217;2557.352332;0.153955857;3507.44668;9
scenario176;176;14;76;8;2;0.401846711;0.654045229;0.610840148;1.09516297;0.401070502;2033.181342;0.163507572;2474.753831;9
scenario1760;1760;30;32;34;4;0.605318093;0.700522997;0.579353969;1.091846464;0.390309784;3241.360232;0.154710084;3629.858531;9
scenario17600;17600;6;4;28;62;0.707107171;0.73171405;0.555436768;4.643824294;0.412137991;2467.518949;0.154395955;3454.842059;9
scenario17601;17601;4;6;28;62;0.706608334;0.732223505;0.55704682;6.44302875;0.414255455;2377.685565;0.154838521;3402.237439;9
scenario17602;17602;2;8;28;62;0.706109498;0.73273296;0.558656872;11.84064212;0.416392887;2287.852181;0.155283575;3349.632818;9
scenario17603;17603;6;2;30;62;0.722047078;0.735506079;0.554130638;4.643824294;0.412563304;2504.076011;0.154021559;3509.677652;9
scenario17604;17604;4;4;30;62;0.721548242;0.736015535;0.55574069;6.44302875;0.414684373;2414.242627;0.154463056;3457.073031;9
scenario17605;17605;2;6;30;62;0.721049405;0.73652499;0.557350742;11.84064212;0.41682546;2324.409243;0.154907034;3404.46841;9
scenario17606;17606;4;2;32;62;0.736488149;0.739807564;0.554434561;6.44302875;0.415113944;2450.799689;0.154088363;3511.908624;9
scenario17607;17607;2;4;32;62;0.735989313;0.74031702;0.556044613;11.84064212;0.417258694;2360.966305;0.15453127;3459.304003;9
scenario17608;17608;2;2;34;62;0.75092922;0.744109049;0.554738483;11.84064212;0.41769259;2397.523367;0.154156281;3514.139596;9
scenario17609;17609;32;2;2;64;0.524635139;0.67705177;0.549859702;1.741881622;0.381358573;3174.381149;0.153403939;3447.244451;9
scenario1761;1761;28;34;34;4;0.604819256;0.701032452;0.580964021;1.09516297;0.392267389;3151.526849;0.155150529;3577.25391;9
scenario17610;17610;30;4;2;64;0.524136302;0.677561225;0.551469754;1.788312705;0.383199542;3084.547766;0.153828242;3394.63983;9
scenario17611;17611;28;6;2;64;0.523637466;0.67807068;0.553079806;1.8413768;0.385056706;2994.714382;0.15425485;3342.035209;9
scenario17612;17612;26;8;2;64;0.523138629;0.678580135;0.554689858;1.902604601;0.386930278;2904.880998;0.154683782;3289.430589;9
scenario17613;17613;24;10;2;64;0.522639793;0.67908959;0.55629991;1.974037036;0.388820477;2815.047615;0.155115056;3236.825968;9
scenario17614;17614;22;12;2;64;0.522140956;0.679599046;0.557909962;2.058457187;0.390727525;2725.214231;0.155548689;3184.221347;9
scenario17615;17615;20;14;2;64;0.521642119;0.680108501;0.559520014;2.159761367;0.392651648;2635.380847;0.155984701;3131.616726;9
scenario17616;17616;18;16;2;64;0.521143283;0.680617956;0.561130066;2.283577588;0.394593078;2545.547464;0.156423109;3079.012105;9
scenario17617;17617;16;18;2;64;0.520644446;0.681127411;0.562740118;2.438347864;0.396552048;2455.71408;0.156863935;3026.407484;9
scenario17618;17618;14;20;2;64;0.52014561;0.681636867;0.56435017;2.637338218;0.398528797;2365.880697;0.157307195;2973.802863;9
scenario17619;17619;12;22;2;64;0.519646773;0.682146322;0.565960222;2.902658691;0.400523568;2276.047313;0.157752911;2921.198242;9
scenario1762;1762;26;36;34;4;0.60432042;0.701541907;0.582574073;1.098989707;0.394242926;3061.693465;0.155593436;3524.649289;9
scenario17620;17620;10;24;2;64;0.519147936;0.682655777;0.567570274;3.274107353;0.40253661;2186.213929;0.1582011;2868.593621;9
scenario17621;17621;8;26;2;64;0.5186491;0.683165232;0.569180326;3.831280346;0.404568173;2096.380546;0.158651784;2815.989;9
scenario17622;17622;6;28;2;64;0.518150263;0.683674687;0.570790378;4.759902001;0.406618516;2006.547162;0.159104981;2763.384379;9
scenario17623;17623;4;30;2;64;0.517651427;0.684184143;0.57240043;6.617145311;0.408687899;1916.713778;0.159560713;2710.779758;9
scenario17624;17624;2;32;2;64;0.51715259;0.684693598;0.574010482;12.18887524;0.410776589;1826.880395;0.160019;2658.175137;9
scenario17625;17625;30;2;4;64;0.53907621;0.681353254;0.550163624;1.788312705;0.383577729;3121.104828;0.153456883;3449.475423;9
scenario17626;17626;28;4;4;64;0.538577373;0.68186271;0.551773676;1.8413768;0.385437879;3031.271444;0.153882447;3396.870802;9
scenario17627;17627;26;6;4;64;0.538078537;0.682372165;0.553383728;1.902604601;0.387314475;2941.43806;0.154310328;3344.266181;9
scenario17628;17628;24;8;4;64;0.5375797;0.68288162;0.55499378;1.974037036;0.389207737;2851.604677;0.154740546;3291.66156;9
scenario17629;17629;22;10;4;64;0.537080864;0.683391075;0.556603832;2.058457187;0.391117888;2761.771293;0.155173117;3239.056939;9
scenario1763;1763;24;38;34;4;0.603821583;0.702051362;0.584184125;1.103454235;0.396236643;2971.860082;0.156038825;3472.044668;9
scenario17630;17630;20;12;4;64;0.536582027;0.683900531;0.558213884;2.159761367;0.393045154;2671.937909;0.155608062;3186.452319;9
scenario17631;17631;18;14;4;64;0.53608319;0.684409986;0.559823936;2.283577588;0.394989767;2582.104526;0.156045399;3133.847698;9
scenario17632;17632;16;16;4;64;0.535584354;0.684919441;0.561433988;2.438347864;0.396951963;2492.271142;0.156485146;3081.243077;9
scenario17633;17633;14;18;4;64;0.535085517;0.685428896;0.56304404;2.637338218;0.398931979;2402.437758;0.156927323;3028.638456;9
scenario17634;17634;12;20;4;64;0.534586681;0.685938351;0.564654092;2.902658691;0.400930062;2312.604375;0.157371949;2976.033835;9
scenario17635;17635;10;22;4;64;0.534087844;0.686447807;0.566264144;3.274107353;0.402946458;2222.770991;0.157819043;2923.429214;9
scenario17636;17636;8;24;4;64;0.533589007;0.686957262;0.567874196;3.831280346;0.404981421;2132.937607;0.158268626;2870.824593;9
scenario17637;17637;6;26;4;64;0.533090171;0.687466717;0.569484249;4.759902001;0.407035208;2043.104224;0.158720717;2818.219972;9
